COD_MESE,CD_CLUSTER,DES_TIPO_GIORNO,NUM_S_RICERCHE,NUM_S_RICERCHE_NOREG,NUM_S_RICERCHE_AREA1,NUM_S_RICERCHE_AREA2,NUM_S_RICERCHE_AREA3,NUM_S_RICERCHE_AREA4,NUM_S_RICERCHE_VATICANO,NUM_S_RICERCHE_ROMA,NUM_S_RICERCHE_MILANO,NUM_S_RICERCHE_NAPOLI,NUM_S_RICERCHE_TORINO,NUM_S_RICERCHE_LAVORATIVA,NUM_S_RICERCHE_NON_LAVORATIVA,NUM_S_SESSIONI_UNICHE
201305,idraulica,Festivo,16990,726,6873,4337,2909,2145,0,430,331,178,335,11174,5816,9673
201305,logistica,Festivo,24050,1129,6973,6061,4561,5326,0,487,584,213,236,16699,7351,13377
201305,religione,Festivo,31764,1685,9653,5244,5905,9277,0,455,198,298,153,22869,8895,18287
201305,telefonia,Festivo,31912,8197,7914,5639,5119,5043,0,1186,804,263,735,23965,7947,20070
201305,traslochi,Festivo,6044,289,2224,1255,1165,1111,0,102,115,58,189,3978,2066,3548
201305,vigilanza,Festivo,23075,18541,1293,903,1061,1276,1,155,173,63,114,14198,8877,17549
201305,ariafredda,Festivo,3459,144,1655,853,483,324,0,40,28,4,33,1759,1700,2324
201305,audiovideo,Festivo,12585,531,3450,2776,2937,2891,0,444,193,58,239,9344,3241,6126
201305,biancheria,Festivo,10046,885,3369,2224,1938,1630,0,320,228,102,285,7108,2938,5480
201305,componenti,Festivo,6514,710,2548,2114,824,318,0,40,57,12,44,3808,2706,4332
201305,condominio,Festivo,7237,247,2904,1681,1407,998,0,148,310,44,202,5051,2186,3873
201305,ferramenta,Festivo,31955,2335,12297,7238,5705,4380,0,1183,818,268,807,22550,9405,17857
201305,imballaggi,Festivo,8727,1072,2685,1701,1871,1398,0,198,180,69,207,5768,2959,5148
201305,lavanderie,Festivo,11075,478,3168,2492,2597,2340,0,513,337,168,208,8206,2869,6127
201305,psicologia,Festivo,7716,452,2188,1569,1509,1998,0,158,132,134,125,4892,2824,4200
201305,ragionieri,Festivo,19121,1118,6160,3701,3825,4317,0,442,337,148,331,12691,6430,12154
201305,ristoranti,Festivo,192100,12748,60498,39920,34734,44199,1,4133,3205,1332,3638,116204,75896,95701
201305,salagiochi,Festivo,37693,20558,5776,3195,3715,4449,0,682,587,281,467,25507,12186,27462
201305,spettacolo,Festivo,8523,4419,979,588,980,1557,0,210,106,167,92,5284,3239,6184
201305,veterinari,Festivo,19014,1579,5721,4163,4131,3420,0,331,224,213,252,12613,6401,10909
201305,arredamento,Festivo,34217,3597,9937,7304,6058,7321,0,510,285,296,406,23932,10285,20124
201305,automazione,Festivo,26725,1704,11057,5653,4551,3760,0,646,495,187,486,18305,8420,15383
201305,autonoleggi,Festivo,21911,825,5765,4380,4958,5983,0,396,438,465,121,14406,7505,12667
201305,autopratich,Festivo,10706,2417,3017,1993,1803,1476,0,311,287,103,194,7208,3498,6544
201305,autopulizia,Festivo,4639,273,1579,1150,853,784,0,213,297,53,221,3324,1315,2821
201305,bigiotteria,Festivo,1238,165,430,363,209,71,0,61,65,6,10,729,509,641
201305,cancelleria,Festivo,4891,301,1579,1077,1109,825,0,282,132,46,124,3518,1373,3323
201305,elettronica,Festivo,991,114,404,210,177,86,0,79,41,3,55,700,291,660
201305,informatica,Festivo,16473,1374,5225,3089,2906,3879,0,328,406,213,460,11917,4556,9513
201305,legnolavoro,Festivo,9398,826,3089,2525,1759,1199,0,129,71,40,108,6256,3142,5574
201305,ospedaliera,Festivo,31799,1463,7668,4868,6790,11008,2,852,682,543,398,21472,10327,19119
201305,pelletteria,Festivo,35399,2716,9986,7384,8765,6548,0,1412,1006,405,1005,25320,10079,20477
201305,riciclaggio,Festivo,12450,609,4476,2592,2605,2168,0,134,176,43,93,8525,3925,6779
201305,scuolehobby,Festivo,6843,432,1806,1423,1824,1358,0,191,76,128,199,4430,2413,4136
201305,specialisti,Festivo,19001,1662,4631,3205,3669,5834,0,379,337,393,475,12553,6448,10842
201305,alimentibase,Festivo,42034,4110,10904,9161,7891,9968,0,665,369,468,496,28522,13512,24768
201305,distributori,Festivo,6977,933,2147,1297,1243,1357,0,126,181,68,137,4631,2346,4027
201305,fisioterapia,Festivo,13465,797,3913,2759,2770,3226,0,465,241,287,268,8770,4695,7269
201305,giardinaggio,Festivo,46749,4638,14027,10351,8515,9218,0,851,748,369,609,35891,10858,25954
201305,importexport,Festivo,260,22,65,84,78,11,0,0,6,0,0,127,133,232
201305,legnoenergia,Festivo,11259,587,4161,3492,1925,1094,0,157,61,9,99,7661,3598,5876
201305,oggettistica,Festivo,49859,3591,14347,10947,10360,10612,2,2047,1227,814,1520,34692,15167,28670
201305,radiotecnica,Festivo,9693,1882,2981,1588,1985,1257,0,516,377,238,176,6640,3053,6238
201305,supermercati,Festivo,45237,6445,12471,9907,8656,7758,0,1140,799,206,569,35041,10196,27793
201305,verniciatura,Festivo,5004,438,1949,1468,740,409,0,29,44,57,77,2760,2244,3150
201305,abbigliamento,Festivo,49931,5434,13449,9816,10411,10821,0,1366,1384,654,1251,35295,14636,29200
201305,assicurazioni,Festivo,13273,927,3877,2807,2608,3054,0,247,223,208,258,9090,4183,7942
201305,collezionismo,Festivo,16704,7727,4002,1946,1889,1140,0,328,350,126,442,12299,4405,11247
201305,industriabase,Festivo,48502,7416,16271,10676,8305,5834,0,775,638,379,497,29910,18592,31493
201305,magazzinaggio,Festivo,567,37,248,128,107,47,0,4,8,0,4,361,206,449
201305,riscaldamento,Festivo,11474,848,5275,2024,1789,1538,0,233,177,128,192,7471,4003,6427
201305,sportmontagna,Festivo,2700,86,1061,777,388,388,0,62,3,8,6,1916,784,1652
201305,autoassistenza,Festivo,46040,1930,16337,11253,9276,7244,0,1424,690,293,922,32153,13887,25493
201305,legnoartigiani,Festivo,6725,375,2166,1720,1380,1084,0,169,110,46,120,4608,2117,3968
201305,movimentoterra,Festivo,21674,1711,8127,5202,3700,2934,0,251,51,23,68,13670,8004,11301
201305,rappresentanti,Festivo,4029,473,1778,613,627,538,0,47,861,31,18,2688,1341,2841
201305,trasportomassa,Festivo,10486,283,2809,2507,1717,3170,0,66,186,284,53,7586,2900,7155
201305,autoindustriali,Festivo,5829,3149,1048,615,566,451,0,48,8,10,17,3349,2480,4120
201305,chimicaimpianti,Festivo,5358,547,2222,859,1053,677,0,49,122,17,60,3388,1970,3374
201305,condizionamento,Festivo,3314,264,1147,962,535,406,0,51,29,13,38,2002,1312,1950
201305,energiaimpianti,Festivo,6264,343,2575,1050,1056,1240,0,135,55,61,64,4281,1983,3603
201305,elettrodomestici,Festivo,34112,3000,11578,6283,6999,6252,0,1832,958,371,954,24734,9378,19233
201305,ediliziamateriali,Festivo,31332,4180,11924,5321,5120,4781,6,586,291,144,365,20625,10707,17163
201305,impiantielettrici,Festivo,4594,557,1751,1168,697,421,0,60,45,36,63,3012,1582,3230
201305,meccanicaofficina,Festivo,10037,701,3938,3062,1336,1000,0,84,94,39,49,6461,3576,5923
201305,arredamentoesterni,Festivo,8790,516,2590,2232,1832,1620,0,320,130,55,80,6209,2581,5117
201305,ediliziamacchinari,Festivo,5732,367,2006,1421,1015,923,0,43,45,31,51,3662,2070,3410
201304,stoffe,Lavorativo,56122,7498,22507,10243,10329,5545,0,1692,1545,273,1153,45565,10557,35191
201304,trofei,Lavorativo,28812,3082,9925,6283,5148,4374,0,980,668,426,1084,24235,4577,17706
201304,argento,Lavorativo,108497,8536,31379,19419,23041,26122,0,3903,3467,1469,2536,89582,18915,61871
201304,autorip,Lavorativo,6066,535,3246,1019,744,522,0,114,549,28,172,5413,653,3926
201304,energia,Lavorativo,147587,19134,40776,29780,28759,29134,4,3550,1906,1121,2027,124818,22769,82414
201304,fiscale,Lavorativo,84959,9536,25069,17195,16502,16657,0,2811,2229,581,2045,74531,10428,54036
201304,funebri,Lavorativo,42124,6123,13211,7014,6173,9603,0,568,666,285,542,35876,6248,22520
201304,fusione,Lavorativo,25236,3837,10486,5391,3037,2485,0,278,376,94,242,20306,4930,16609
201304,infissi,Lavorativo,151060,10148,49446,34052,28052,29362,0,3005,1585,851,1937,123545,27515,77118
201304,lamiere,Lavorativo,33251,3753,11751,8189,4238,5320,0,303,363,76,371,27093,6158,21124
201304,metalli,Lavorativo,99370,10411,36614,26753,14877,10715,0,1314,1486,450,1348,83713,15657,54502
201304,nautica,Lavorativo,33715,3112,8231,6715,7859,7798,0,626,365,524,234,27165,6550,21300
201304,pallets,Lavorativo,12247,1140,4086,3369,1980,1672,0,122,96,23,49,10627,1620,7017
201304,pulizia,Lavorativo,70252,6706,23441,16418,12854,10833,0,1390,1328,807,1028,58340,11912,36865
201304,tappeti,Lavorativo,114338,7602,37659,28316,22033,18728,0,3988,2808,1064,1927,91774,22564,60438
201304,turismo,Lavorativo,95841,12396,24654,17278,19274,22233,6,3309,3345,1542,2195,80809,15032,59528
201304,acustica,Lavorativo,3792,536,1226,961,572,497,0,31,28,45,36,3036,756,2776
201304,alberghi,Lavorativo,295095,54289,61950,58041,64390,56380,45,10022,5459,1559,3081,233386,61709,144314
201304,cantieri,Lavorativo,34852,2724,11183,8174,6858,5912,1,1039,889,316,422,29049,5803,21602
201304,dentisti,Lavorativo,189021,13867,65475,39013,34759,35907,0,3658,3025,1321,2773,157049,31972,97815
201304,edilizia,Lavorativo,30421,2885,8762,6796,4922,7056,0,328,189,70,96,24328,6093,17700
201304,editoria,Lavorativo,75275,5442,23328,13850,17111,15532,12,3574,3603,1187,3016,63838,11437,45480
201304,farmacie,Lavorativo,467565,34740,117926,81665,93282,139944,8,13499,8525,7547,7694,393270,74295,225057
201304,geologia,Lavorativo,22721,3185,6555,4740,4269,3972,0,378,356,137,179,18693,4028,14154
201304,immobili,Lavorativo,100175,11747,31856,19690,19909,16973,0,2223,2360,595,1627,82788,17387,55887
201304,infanzia,Lavorativo,65646,6743,18148,12795,13303,14657,0,3422,1440,1441,1785,53378,12268,34419
201304,internet,Lavorativo,63390,8376,17903,12441,11408,13261,1,1535,2224,646,1106,52955,10435,37487
201304,medicale,Lavorativo,73913,6167,22935,13202,14871,16738,0,3780,2351,915,1922,61809,12104,42906
201304,pensioni,Lavorativo,79590,4258,26826,17264,14983,16258,1,1437,1403,742,1120,63432,16158,40187
201304,preziosi,Lavorativo,9636,931,2560,1791,2200,2154,0,179,151,158,107,7984,1652,6370
201304,pubblico,Lavorativo,360377,29586,85198,62391,75600,107586,16,7841,6634,5747,3727,311339,49038,210602
201304,studipro,Lavorativo,344683,33863,106874,77120,64547,62277,2,6123,4867,2203,3370,296694,47989,153723
201304,utensili,Lavorativo,36899,3865,14382,9234,5050,4368,0,447,585,208,558,29824,7075,24896
201304,zoologia,Lavorativo,99924,17669,29120,19871,17086,16178,0,2334,1436,838,2364,80669,19255,53924
201304,benessere,Lavorativo,240324,14307,76994,56322,48436,44265,0,6688,6335,2407,4282,197585,42739,121610
201304,campeggio,Lavorativo,27603,3056,6518,5197,7035,5797,0,856,146,66,279,21255,6348,16294
201304,ceramiche,Lavorativo,99796,8551,34266,22937,15014,19028,0,2004,1798,900,1815,79500,20296,55203
201304,chirurgia,Lavorativo,25157,1601,8853,4833,4878,4992,0,376,354,257,243,20962,4195,16796
201304,cosmetica,Lavorativo,264246,23846,82132,56495,53256,48517,0,8276,6504,2493,5241,223535,40711,133747
201304,forniture,Lavorativo,45204,4203,12975,9299,8552,10175,0,1111,732,350,600,36698,8506,30469
201304,idraulica,Lavorativo,112756,8910,39797,30033,20229,13787,0,2303,1969,655,1897,94765,17991,59980
201304,logistica,Lavorativo,234406,13696,62289,54668,48895,54856,2,4245,4482,2922,2222,205089,29317,119357
201304,religione,Lavorativo,85781,3804,25633,15067,17017,24205,55,1982,650,704,688,67617,18164,50986
201304,telefonia,Lavorativo,147069,30395,38230,23791,26044,28607,2,5971,4946,1288,3514,126711,20358,88940
201304,traslochi,Lavorativo,41545,3130,13580,9133,8282,7420,0,904,782,365,1014,34892,6653,24910
201304,vigilanza,Lavorativo,68433,41422,7999,4942,5927,8143,0,1012,1319,495,776,54471,13962,46824
201304,ariafredda,Lavorativo,18821,1566,6907,4757,2826,2765,0,216,143,34,116,14912,3909,12741
201304,audiovideo,Lavorativo,35123,2798,9185,6544,7276,9320,0,1125,779,324,759,27249,7874,21483
201304,biancheria,Lavorativo,41214,4609,13180,8294,7105,8026,0,941,682,412,1022,32902,8312,23927
201304,componenti,Lavorativo,42951,6108,16862,10858,4777,4346,0,270,546,152,516,34562,8389,30161
201304,condominio,Lavorativo,76900,3191,32487,17632,13464,10126,0,1761,3101,524,2689,68021,8879,41277
201304,ferramenta,Lavorativo,158985,12580,52711,37437,29395,26862,0,4950,3875,1351,3108,131936,27049,88144
201304,imballaggi,Lavorativo,63784,8361,20123,13977,11153,10170,0,1171,1151,394,1070,53216,10568,36658
201304,lavanderie,Lavorativo,56446,3474,15921,12602,12288,12161,0,2008,1198,738,898,47313,9133,31227
201304,psicologia,Lavorativo,41413,3144,12380,8190,7843,9856,0,1057,650,457,834,31990,9423,22117
201304,ragionieri,Lavorativo,188264,13990,55674,37664,37889,43046,1,4487,3951,1649,3074,164070,24194,111301
201304,ristoranti,Lavorativo,526285,51112,156014,109722,101350,108083,4,13610,10053,2999,9016,392066,134219,240434
201304,salagiochi,Lavorativo,93826,34393,19002,10640,13013,16778,0,2763,2219,1108,1805,70940,22886,62270
201304,spettacolo,Lavorativo,29321,11104,4651,2687,3789,7089,1,711,572,724,565,22263,7058,20026
201304,veterinari,Lavorativo,78041,5829,23807,17257,16965,14183,0,1448,1160,697,1082,63034,15007,46634
201304,arredamento,Lavorativo,146116,15628,40744,31532,24313,33899,0,2185,1479,1283,1934,117654,28462,84651
201304,automazione,Lavorativo,190868,21784,64902,43893,31502,28786,1,4162,3278,1198,3083,160445,30423,103026
201304,autonoleggi,Lavorativo,96249,4779,25790,19629,20512,25539,0,2233,2109,1719,762,75424,20825,53942
201304,autopratich,Lavorativo,82240,11342,24945,16042,15340,14568,3,2916,2071,812,1674,70529,11711,50621
201304,autopulizia,Lavorativo,19125,1505,6597,4132,3441,3450,0,711,741,226,710,15732,3393,12001
201304,bigiotteria,Lavorativo,5385,1021,1733,1155,910,566,0,153,204,65,44,4153,1232,3472
201304,cancelleria,Lavorativo,37325,3067,11389,7562,8038,7269,0,2038,1317,343,769,32821,4504,23951
201304,elettronica,Lavorativo,5020,837,1608,1071,998,506,0,360,157,24,315,3903,1117,3483
201304,informatica,Lavorativo,98200,9732,29518,18668,18423,21859,0,2891,2625,1432,2457,84711,13489,56995
201304,legnolavoro,Lavorativo,50898,5212,16101,13696,8163,7726,0,680,546,340,524,40600,10298,29900
201304,ospedaliera,Lavorativo,231279,10671,57524,33565,46714,82804,1,4902,4132,2893,3151,194821,36458,131194
201304,pelletteria,Lavorativo,148422,13066,38187,30709,38902,27558,0,4733,3831,1610,3196,119854,28568,81496
201304,riciclaggio,Lavorativo,89751,8828,26464,19937,17415,17107,0,999,1024,421,613,75578,14173,47722
201304,scuolehobby,Lavorativo,32197,2668,8521,6377,7683,6944,4,908,468,415,780,25776,6421,19985
201304,specialisti,Lavorativo,116720,9491,31383,20017,21454,34373,2,2715,2224,2236,2950,93747,22973,65794
201304,alimentibase,Lavorativo,223727,25934,55930,47276,38935,55640,12,3487,2223,1803,2166,185417,38310,116947
201304,distributori,Lavorativo,46352,5914,13141,9736,7732,9828,1,952,739,306,656,38892,7460,26761
201304,fisioterapia,Lavorativo,89797,5159,28139,17800,18876,19823,0,3082,1591,1931,2311,73398,16399,47695
201304,giardinaggio,Lavorativo,176415,14676,52413,41086,35145,33094,1,3375,2744,1008,2081,146456,29959,91002
201307,carta,Lavorativo,9034,1214,2721,2194,1549,1356,0,83,161,44,67,7823,1211,6532
201307,dolci,Lavorativo,157052,16197,42139,31659,28356,38701,0,2323,1954,1010,2242,130476,26576,90699
201307,forni,Lavorativo,4490,655,1063,1356,810,606,0,18,39,17,19,3674,816,3526
201307,gomma,Lavorativo,63403,8027,22377,17119,8627,7253,0,384,888,324,912,54527,8876,39813
201307,marmi,Lavorativo,41006,3717,10260,8842,8849,9338,0,740,261,228,334,35256,5750,25159
201307,notai,Lavorativo,131634,20350,30141,20917,24753,35472,1,4565,3781,2128,2326,113705,17929,77021
201307,pompe,Lavorativo,15629,2386,3711,3737,2287,3508,0,126,163,36,199,12872,2757,11600
201307,porte,Lavorativo,36003,2684,11709,9715,6053,5842,0,1121,1212,528,778,29737,6266,22134
201307,scale,Lavorativo,16669,1311,4302,4780,3141,3135,0,165,117,91,149,13802,2867,10717
201307,sport,Lavorativo,204082,20562,64323,41778,41836,35583,0,9355,6628,2369,4894,162582,41500,115927
201307,vetri,Lavorativo,56328,7731,15788,12219,10346,10244,0,1420,1363,364,1105,47791,8537,35187
201307,banche,Lavorativo,249817,16005,73340,51257,53413,55801,1,10617,9517,4472,6131,230673,19144,142003
201307,cinema,Lavorativo,31138,13273,6352,3570,4262,3681,0,1481,1742,331,438,23025,8113,23545
201307,eventi,Lavorativo,13255,1566,3540,3375,2295,2479,0,312,411,73,160,11564,1691,9278
201307,lavoro,Lavorativo,160921,69107,34063,26135,17169,14447,0,2838,3415,969,2132,122426,38495,91789
201307,lingue,Lavorativo,26159,10173,6373,3438,3197,2977,1,1059,2114,154,462,20366,5793,19190
201307,misura,Lavorativo,3597,602,815,717,554,909,0,152,144,17,84,3086,511,2864
201307,musica,Lavorativo,44193,4809,12653,8266,9109,9356,0,1785,1882,450,1377,35435,8758,28896
201307,parchi,Lavorativo,831,92,217,155,168,199,0,14,10,4,13,663,168,691
201307,scuole,Lavorativo,96169,8034,25574,14809,19717,28026,9,3646,2235,1729,1585,79379,16790,59420
201307,stampa,Lavorativo,145788,41487,31904,25527,23038,23832,0,3498,3281,1222,2611,120068,25720,91997
201307,stoffe,Lavorativo,50327,6502,18410,9690,9475,6250,0,1439,1625,270,1019,42493,7834,33106
201307,trofei,Lavorativo,28059,2977,8750,6381,5144,4807,0,950,767,261,962,24394,3665,18082
201307,argento,Lavorativo,110334,8284,31216,20230,23877,26725,2,4114,3596,1660,2934,92696,17638,64362
201307,autorip,Lavorativo,5827,512,2748,970,825,772,0,139,399,41,171,5100,727,4034
201307,energia,Lavorativo,179780,34380,41801,33698,33670,36228,3,4029,2035,1330,2101,148568,31212,100950
201307,fiscale,Lavorativo,83190,10520,22973,15644,16003,18050,0,2690,3610,696,2134,73240,9950,55833
201307,funebri,Lavorativo,38509,6784,10256,5746,6316,9407,0,612,636,282,491,34017,4492,22569
201307,fusione,Lavorativo,22581,3590,8364,5315,2796,2516,0,321,253,120,298,19187,3394,15266
201307,infissi,Lavorativo,148100,10359,46144,33468,27942,30187,0,2556,1929,826,1955,124764,23336,78365
201307,lamiere,Lavorativo,29992,3385,9267,7061,3806,6473,0,240,299,66,373,25645,4347,20389
201307,metalli,Lavorativo,93546,10669,32097,25629,14138,11013,0,1288,1553,501,1381,80990,12556,54983
201307,nautica,Lavorativo,45627,3882,9634,8531,11375,12205,0,989,537,768,265,37619,8008,29477
201307,pallets,Lavorativo,12427,916,4074,3581,1974,1882,0,96,119,12,55,10840,1587,7603
201307,pulizia,Lavorativo,63177,5998,18411,14821,12629,11318,0,1234,1204,610,1184,53987,9190,36131
201307,tappeti,Lavorativo,97313,8388,28030,23287,18774,18834,0,3419,1806,1112,1478,80666,16647,56370
201307,turismo,Lavorativo,123136,8867,32629,25673,25609,30357,1,4093,5255,2202,2548,100873,22263,77001
201307,acustica,Lavorativo,3449,482,817,1089,426,635,0,37,36,25,17,2789,660,2565
201307,alberghi,Lavorativo,340714,28014,69090,80546,81270,81778,16,7701,3988,1457,2150,262296,78418,157265
201307,cantieri,Lavorativo,32907,2915,9161,7426,6546,6859,0,884,963,416,508,28527,4380,21402
201307,dentisti,Lavorativo,180937,14763,56637,37739,35295,36503,0,3598,2976,1415,2328,154337,26600,98679
201307,edilizia,Lavorativo,29320,2880,6062,6595,5067,8716,0,225,176,67,100,25079,4241,19021
201307,editoria,Lavorativo,116952,12156,40019,21040,23954,19779,4,5062,8764,2003,5296,96853,20099,71203
201307,farmacie,Lavorativo,467859,38074,115935,80580,95826,137427,17,13598,8706,7128,7431,393344,74515,230539
201307,geologia,Lavorativo,20183,2974,4528,4197,3915,4569,0,267,339,129,158,17323,2860,13811
201307,immobili,Lavorativo,95111,11668,27167,19019,20632,16625,0,2326,2365,500,1822,80601,14510,54936
201307,infanzia,Lavorativo,72198,6841,19184,13293,16855,16025,0,4394,1266,1611,1416,58979,13219,38367
201307,internet,Lavorativo,87803,8487,34441,13322,14354,17199,0,3419,18457,1156,1625,71272,16531,58193
201307,medicale,Lavorativo,74429,6264,22692,13204,14460,17809,0,3416,2306,888,1907,63124,11305,44858
201307,pensioni,Lavorativo,80274,6003,25714,15177,16535,16845,0,1683,1218,785,1036,64112,16162,42339
201307,preziosi,Lavorativo,7993,808,1830,1668,1750,1937,0,195,121,46,143,6778,1215,5620
201307,pubblico,Lavorativo,427320,53303,96316,67826,88646,121218,11,9782,10354,6993,5318,366773,60547,245951
201307,studipro,Lavorativo,312897,33474,88826,69484,62219,58889,5,5631,4298,1712,3004,277241,35656,150017
201307,utensili,Lavorativo,34531,3561,11550,8854,4601,5965,0,446,457,190,563,29242,5289,24790
201307,zoologia,Lavorativo,117577,21882,33150,22170,21293,19082,0,3436,2820,1051,2929,94142,23435,63570
201307,benessere,Lavorativo,265668,17169,87381,60551,54039,46528,0,6866,7239,2232,5258,219576,46092,137747
201307,campeggio,Lavorativo,86573,27811,12284,10614,13309,22555,0,1766,251,203,858,65896,20677,57327
201307,ceramiche,Lavorativo,90852,8227,28043,21448,14557,18577,0,2002,1501,785,1432,75477,15375,53878
201307,chirurgia,Lavorativo,23661,1543,8172,4280,4679,4987,0,317,270,182,249,19145,4516,17016
201307,cosmetica,Lavorativo,270828,23678,81799,57819,56039,51492,1,8022,6374,2502,5276,231152,39676,142114
201307,forniture,Lavorativo,50309,7095,13202,10226,8736,11050,0,1359,2628,379,570,40880,9429,35534
201307,idraulica,Lavorativo,123717,9565,41021,32746,22796,17588,1,2936,2424,956,2059,105596,18121,67643
201307,logistica,Lavorativo,264550,15035,67010,61048,54445,67012,0,5154,5613,2975,3047,234035,30515,139983
